Id,DateAware,DateSubmitted,DataBreachCause,DateStart,DateEnd,Name,CyberattackType,WashingtoniansAffected,IndustryType,BusinessType,InformationType,Year,WashingtoniansAffectedRange,BreachLifecycleRange
10470,1/15/2021 0:00,5/25/2021 0:00,Cyberattack,2019-11-01T00:00:00,2020-09-03T00:00:00,"Sugarfina USA, LLC",Malware,1019,Business,Consumable,Username and Password/Security Question Answers,2021,"1,000-9,999",400-499
10470,1/15/2021 0:00,5/25/2021 0:00,Cyberattack,2019-11-01T00:00:00,2020-09-03T00:00:00,"Sugarfina USA, LLC",Malware,1019,Business,Consumable,Other,2021,"1,000-9,999",400-499
10471,12/16/2020 0:00,5/27/2021 0:00,Cyberattack,2020-05-25T00:00:00,2020-12-16T00:00:00,Accucom Corporation,Malware,6829,Business,Professional Services,Name,2021,"1,000-9,999",200-299
10471,12/16/2020 0:00,5/27/2021 0:00,Cyberattack,2020-05-25T00:00:00,2020-12-16T00:00:00,Accucom Corporation,Malware,6829,Business,Professional Services,Financial & Banking Information,2021,"1,000-9,999",200-299
10471,12/16/2020 0:00,5/27/2021 0:00,Cyberattack,2020-05-25T00:00:00,2020-12-16T00:00:00,Accucom Corporation,Malware,6829,Business,Professional Services,Other,2021,"1,000-9,999",200-299
10472,1/11/2021 0:00,5/28/2021 0:00,Cyberattack,2021-01-11T00:00:00,2021-01-11T00:00:00,"20/20 Eye Care Network, Inc.",,690,Health,,Other,2021,500-999,0
10472,1/11/2021 0:00,5/28/2021 0:00,Cyberattack,2021-01-11T00:00:00,2021-01-11T00:00:00,"20/20 Eye Care Network, Inc.",,690,Health,,Name,2021,500-999,0
10472,1/11/2021 0:00,5/28/2021 0:00,Cyberattack,2021-01-11T00:00:00,2021-01-11T00:00:00,"20/20 Eye Care Network, Inc.",,690,Health,,Social Security Number,2021,500-999,0
10472,1/11/2021 0:00,5/28/2021 0:00,Cyberattack,2021-01-11T00:00:00,2021-01-11T00:00:00,"20/20 Eye Care Network, Inc.",,690,Health,,Full Date of Birth,2021,500-999,0
10472,1/11/2021 0:00,5/28/2021 0:00,Cyberattack,2021-01-11T00:00:00,2021-01-11T00:00:00,"20/20 Eye Care Network, Inc.",,690,Health,,Health Insurance Policy or ID Number,2021,500-999,0
10473,1/21/2021 0:00,5/28/2021 0:00,Unauthorized Access,2021-01-21T00:00:00,2021-01-23T00:00:00,"USA Waste-Management Resources, LLC",,6225,Business,Cleaning,Name,2021,"1,000-9,999",Jan-99
10473,1/21/2021 0:00,5/28/2021 0:00,Unauthorized Access,2021-01-21T00:00:00,2021-01-23T00:00:00,"USA Waste-Management Resources, LLC",,6225,Business,Cleaning,Social Security Number,2021,"1,000-9,999",Jan-99
10473,1/21/2021 0:00,5/28/2021 0:00,Unauthorized Access,2021-01-21T00:00:00,2021-01-23T00:00:00,"USA Waste-Management Resources, LLC",,6225,Business,Cleaning,Driver's License or Washington ID Card Number,2021,"1,000-9,999",Jan-99
10473,1/21/2021 0:00,5/28/2021 0:00,Unauthorized Access,2021-01-21T00:00:00,2021-01-23T00:00:00,"USA Waste-Management Resources, LLC",,6225,Business,Cleaning,Full Date of Birth,2021,"1,000-9,999",Jan-99
10473,1/21/2021 0:00,5/28/2021 0:00,Unauthorized Access,2021-01-21T00:00:00,2021-01-23T00:00:00,"USA Waste-Management Resources, LLC",,6225,Business,Cleaning,Other,2021,"1,000-9,999",Jan-99
10475,6/9/2021 0:00,7/6/2021 0:00,Theft or Mistake,2021-06-09T00:00:00,,UniBank,,11276,Finance,,Name,2021,"10,000-49,999",Unknown
10475,6/9/2021 0:00,7/6/2021 0:00,Theft or Mistake,2021-06-09T00:00:00,,UniBank,,11276,Finance,,Social Security Number,2021,"10,000-49,999",Unknown
10475,6/9/2021 0:00,7/6/2021 0:00,Theft or Mistake,2021-06-09T00:00:00,,UniBank,,11276,Finance,,Driver's License or Washington ID Card Number,2021,"10,000-49,999",Unknown
10476,3/21/2021 0:00,7/8/2021 0:00,Cyberattack,2021-03-05T00:00:00,2021-03-21T00:00:00,CNA Financial Corporation,Ransomware,823,Finance,,Name,2021,500-999,Jan-99
10476,3/21/2021 0:00,7/8/2021 0:00,Cyberattack,2021-03-05T00:00:00,2021-03-21T00:00:00,CNA Financial Corporation,Ransomware,823,Finance,,Social Security Number,2021,500-999,Jan-99
10476,3/21/2021 0:00,7/8/2021 0:00,Cyberattack,2021-03-05T00:00:00,2021-03-21T00:00:00,CNA Financial Corporation,Ransomware,823,Finance,,Full Date of Birth,2021,500-999,Jan-99
10476,3/21/2021 0:00,7/8/2021 0:00,Cyberattack,2021-03-05T00:00:00,2021-03-21T00:00:00,CNA Financial Corporation,Ransomware,823,Finance,,Medical Information,2021,500-999,Jan-99
10476,3/21/2021 0:00,7/8/2021 0:00,Cyberattack,2021-03-05T00:00:00,2021-03-21T00:00:00,CNA Financial Corporation,Ransomware,823,Finance,,Other,2021,500-999,Jan-99
10478,3/1/2021 0:00,6/2/2021 0:00,Cyberattack,2021-03-01T00:00:00,2021-03-01T00:00:00,"Asarco, LLC",Ransomware,670,Business,Other,Financial & Banking Information,2021,500-999,0
10478,3/1/2021 0:00,6/2/2021 0:00,Cyberattack,2021-03-01T00:00:00,2021-03-01T00:00:00,"Asarco, LLC",Ransomware,670,Business,Other,Full Date of Birth,2021,500-999,0
10478,3/1/2021 0:00,6/2/2021 0:00,Cyberattack,2021-03-01T00:00:00,2021-03-01T00:00:00,"Asarco, LLC",Ransomware,670,Business,Other,Health Insurance Policy or ID Number,2021,500-999,0
10478,3/1/2021 0:00,6/2/2021 0:00,Cyberattack,2021-03-01T00:00:00,2021-03-01T00:00:00,"Asarco, LLC",Ransomware,670,Business,Other,Other,2021,500-999,0
10478,3/1/2021 0:00,6/2/2021 0:00,Cyberattack,2021-03-01T00:00:00,2021-03-01T00:00:00,"Asarco, LLC",Ransomware,670,Business,Other,Name,2021,500-999,0
10478,3/1/2021 0:00,6/2/2021 0:00,Cyberattack,2021-03-01T00:00:00,2021-03-01T00:00:00,"Asarco, LLC",Ransomware,670,Business,Other,Social Security Number,2021,500-999,0
10478,3/1/2021 0:00,6/2/2021 0:00,Cyberattack,2021-03-01T00:00:00,2021-03-01T00:00:00,"Asarco, LLC",Ransomware,670,Business,Other,Driver's License or Washington ID Card Number,2021,500-999,0
10479,4/25/2021 0:00,6/3/2021 0:00,Cyberattack,2021-03-22T00:00:00,2021-04-21T00:00:00,Supplemental Income 401(k) Plan,Phishing,1085,Finance,,Name,2021,"1,000-9,999",Jan-99
10479,4/25/2021 0:00,6/3/2021 0:00,Cyberattack,2021-03-22T00:00:00,2021-04-21T00:00:00,Supplemental Income 401(k) Plan,Phishing,1085,Finance,,Social Security Number,2021,"1,000-9,999",Jan-99
10479,4/25/2021 0:00,6/3/2021 0:00,Cyberattack,2021-03-22T00:00:00,2021-04-21T00:00:00,Supplemental Income 401(k) Plan,Phishing,1085,Finance,,Full Date of Birth,2021,"1,000-9,999",Jan-99
10479,4/25/2021 0:00,6/3/2021 0:00,Cyberattack,2021-03-22T00:00:00,2021-04-21T00:00:00,Supplemental Income 401(k) Plan,Phishing,1085,Finance,,Other,2021,"1,000-9,999",Jan-99
10480,5/7/2021 0:00,6/4/2021 0:00,Theft or Mistake,2021-05-07T00:00:00,,"Pediatrix Cardiology of Washington, P.C. d/b/a NorthWest Congenital Heart Care",,1136,Health,,Name,2021,"1,000-9,999",Unknown
10480,5/7/2021 0:00,6/4/2021 0:00,Theft or Mistake,2021-05-07T00:00:00,,"Pediatrix Cardiology of Washington, P.C. d/b/a NorthWest Congenital Heart Care",,1136,Health,,Full Date of Birth,2021,"1,000-9,999",Unknown
10480,5/7/2021 0:00,6/4/2021 0:00,Theft or Mistake,2021-05-07T00:00:00,,"Pediatrix Cardiology of Washington, P.C. d/b/a NorthWest Congenital Heart Care",,1136,Health,,Health Insurance Policy or ID Number,2021,"1,000-9,999",Unknown
10480,5/7/2021 0:00,6/4/2021 0:00,Theft or Mistake,2021-05-07T00:00:00,,"Pediatrix Cardiology of Washington, P.C. d/b/a NorthWest Congenital Heart Care",,1136,Health,,Medical Information,2021,"1,000-9,999",Unknown
10480,5/7/2021 0:00,6/4/2021 0:00,Theft or Mistake,2021-05-07T00:00:00,,"Pediatrix Cardiology of Washington, P.C. d/b/a NorthWest Congenital Heart Care",,1136,Health,,Other,2021,"1,000-9,999",Unknown
10490,6/4/2021 0:00,6/24/2021 0:00,Cyberattack,,,Washington State Department of Labor & Industries,,16466,Government,,Name,2021,"10,000-49,999",Unknown
10490,6/4/2021 0:00,6/24/2021 0:00,Cyberattack,,,Washington State Department of Labor & Industries,,16466,Government,,Full Date of Birth,2021,"10,000-49,999",Unknown
10490,6/4/2021 0:00,6/24/2021 0:00,Cyberattack,,,Washington State Department of Labor & Industries,,16466,Government,,Other,2021,"10,000-49,999",Unknown
10484,5/20/2021 0:00,6/16/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Buffalo State College Foundation,Ransomware,536,Non-Profit/Charity,,Name,2021,500-999,400-499
10484,5/20/2021 0:00,6/16/2021 0:00,Cyberattack,2020-02-07T00:00:00,2020-05-20T00:00:00,Buffalo State College Foundation,Ransomware,536,Non-Profit/Charity,,Full Date of Birth,2021,500-999,400-499
10485,4/7/2021 0:00,6/18/2021 0:00,Cyberattack,2020-08-16T00:00:00,2021-04-29T00:00:00,"Herff Jones, LLC",Malware,17316,Business,Retail,Name,2021,"10,000-49,999",200-299
10485,4/7/2021 0:00,6/18/2021 0:00,Cyberattack,2020-08-16T00:00:00,2021-04-29T00:00:00,"Herff Jones, LLC",Malware,17316,Business,Retail,Financial & Banking Information,2021,"10,000-49,999",200-299
10485,4/7/2021 0:00,6/18/2021 0:00,Cyberattack,2020-08-16T00:00:00,2021-04-29T00:00:00,"Herff Jones, LLC",Malware,17316,Business,Retail,Other,2021,"10,000-49,999",200-299
10486,5/19/2021 0:00,6/18/2021 0:00,Unauthorized Access,2021-05-17T00:00:00,2021-05-19T00:00:00,"Maximus, Inc.",,2560,Business,Professional Services,Name,2021,"1,000-9,999",Jan-99
10486,5/19/2021 0:00,6/18/2021 0:00,Unauthorized Access,2021-05-17T00:00:00,2021-05-19T00:00:00,"Maximus, Inc.",,2560,Business,Professional Services,Social Security Number,2021,"1,000-9,999",Jan-99
10486,5/19/2021 0:00,6/18/2021 0:00,Unauthorized Access,2021-05-17T00:00:00,2021-05-19T00:00:00,"Maximus, Inc.",,2560,Business,Professional Services,Full Date of Birth,2021,"1,000-9,999",Jan-99
10486,5/19/2021 0:00,6/18/2021 0:00,Unauthorized Access,2021-05-17T00:00:00,2021-05-19T00:00:00,"Maximus, Inc.",,2560,Business,Professional Services,Other,2021,"1,000-9,999",Jan-99
10488,2/12/2021 0:00,6/22/2021 0:00,Cyberattack,,,Royal Caribbean Group,Phishing,502,Business,Hospitality,Other,2021,500-999,Unknown
10488,2/12/2021 0:00,6/22/2021 0:00,Cyberattack,,,Royal Caribbean Group,Phishing,502,Business,Hospitality,Name,2021,500-999,Unknown
10488,2/12/2021 0:00,6/22/2021 0:00,Cyberattack,,,Royal Caribbean Group,Phishing,502,Business,Hospitality,Driver's License or Washington ID Card Number,2021,500-999,Unknown
10488,2/12/2021 0:00,6/22/2021 0:00,Cyberattack,,,Royal Caribbean Group,Phishing,502,Business,Hospitality,Financial & Banking Information,2021,500-999,Unknown
10488,2/12/2021 0:00,6/22/2021 0:00,Cyberattack,,,Royal Caribbean Group,Phishing,502,Business,Hospitality,Full Date of Birth,2021,500-999,Unknown
10488,2/12/2021 0:00,6/22/2021 0:00,Cyberattack,,,Royal Caribbean Group,Phishing,502,Business,Hospitality,Passport Number,2021,500-999,Unknown
10489,5/3/2021 0:00,6/23/2021 0:00,Cyberattack,2020-05-21T00:00:00,2021-05-03T00:00:00,"Asset Marketing Services, LLC d/b/a GovMint.com",Malware,1332,Business,Retail,Name,2021,"1,000-9,999",300-399
10489,5/3/2021 0:00,6/23/2021 0:00,Cyberattack,2020-05-21T00:00:00,2021-05-03T00:00:00,"Asset Marketing Services, LLC d/b/a GovMint.com",Malware,1332,Business,Retail,Financial & Banking Information,2021,"1,000-9,999",300-399
10489,5/3/2021 0:00,6/23/2021 0:00,Cyberattack,2020-05-21T00:00:00,2021-05-03T00:00:00,"Asset Marketing Services, LLC d/b/a GovMint.com",Malware,1332,Business,Retail,Other,2021,"1,000-9,999",300-399
10491,4/26/2021 0:00,6/28/2021 0:00,Cyberattack,2021-04-25T00:00:00,,"Ankle and Foot Physicians and Surgeons, PLLC",Ransomware,4996,Health,,Name,2021,"1,000-9,999",Unknown
10491,4/26/2021 0:00,6/28/2021 0:00,Cyberattack,2021-04-25T00:00:00,,"Ankle and Foot Physicians and Surgeons, PLLC",Ransomware,4996,Health,,Social Security Number,2021,"1,000-9,999",Unknown
10491,4/26/2021 0:00,6/28/2021 0:00,Cyberattack,2021-04-25T00:00:00,,"Ankle and Foot Physicians and Surgeons, PLLC",Ransomware,4996,Health,,Full Date of Birth,2021,"1,000-9,999",Unknown
10491,4/26/2021 0:00,6/28/2021 0:00,Cyberattack,2021-04-25T00:00:00,,"Ankle and Foot Physicians and Surgeons, PLLC",Ransomware,4996,Health,,Other,2021,"1,000-9,999",Unknown
10492,4/26/2021 0:00,6/30/2021 0:00,Cyberattack,2021-04-22T00:00:00,2021-04-30T00:00:00,Marsh McLennan,Other,2550,Finance,,Name,2021,"1,000-9,999",Jan-99
10492,4/26/2021 0:00,6/30/2021 0:00,Cyberattack,2021-04-22T00:00:00,2021-04-30T00:00:00,Marsh McLennan,Other,2550,Finance,,Social Security Number,2021,"1,000-9,999",Jan-99
10492,4/26/2021 0:00,6/30/2021 0:00,Cyberattack,2021-04-22T00:00:00,2021-04-30T00:00:00,Marsh McLennan,Other,2550,Finance,,Driver's License or Washington ID Card Number,2021,"1,000-9,999",Jan-99
10492,4/26/2021 0:00,6/30/2021 0:00,Cyberattack,2021-04-22T00:00:00,2021-04-30T00:00:00,Marsh McLennan,Other,2550,Finance,,Passport Number,2021,"1,000-9,999",Jan-99
10492,4/26/2021 0:00,6/30/2021 0:00,Cyberattack,2021-04-22T00:00:00,2021-04-30T00:00:00,Marsh McLennan,Other,2550,Finance,,Health Insurance Policy or ID Number,2021,"1,000-9,999",Jan-99
10492,4/26/2021 0:00,6/30/2021 0:00,Cyberattack,2021-04-22T00:00:00,2021-04-30T00:00:00,Marsh McLennan,Other,2550,Finance,,Other,2021,"1,000-9,999",Jan-99
10493,1/1/2021 0:00,7/1/2021 0:00,Cyberattack,,2021-01-16T00:00:00,"Nevada Restaurant Services, Inc.",Malware,3241,Business,Professional Services,Name,2021,"1,000-9,999",Unknown
10493,1/1/2021 0:00,7/1/2021 0:00,Cyberattack,,2021-01-16T00:00:00,"Nevada Restaurant Services, Inc.",Malware,3241,Business,Professional Services,Social Security Number,2021,"1,000-9,999",Unknown
10493,1/1/2021 0:00,7/1/2021 0:00,Cyberattack,,2021-01-16T00:00:00,"Nevada Restaurant Services, Inc.",Malware,3241,Business,Professional Services,Driver's License or Washington ID Card Number,2021,"1,000-9,999",Unknown
10493,1/1/2021 0:00,7/1/2021 0:00,Cyberattack,,2021-01-16T00:00:00,"Nevada Restaurant Services, Inc.",Malware,3241,Business,Professional Services,Full Date of Birth,2021,"1,000-9,999",Unknown
10493,1/1/2021 0:00,7/1/2021 0:00,Cyberattack,,2021-01-16T00:00:00,"Nevada Restaurant Services, Inc.",Malware,3241,Business,Professional Services,Passport Number,2021,"1,000-9,999",Unknown
10493,1/1/2021 0:00,7/1/2021 0:00,Cyberattack,,2021-01-16T00:00:00,"Nevada Restaurant Services, Inc.",Malware,3241,Business,Professional Services,Health Insurance Policy or ID Number,2021,"1,000-9,999",Unknown
10570,,7/10/2020 0:00,Unauthorized Access,,,Morgan Stanley,,401246,Finance,,Social Security Number,2020,"50,000-999,999",Unknown
10570,,7/10/2020 0:00,Unauthorized Access,,,Morgan Stanley,,401246,Finance,,Full Date of Birth,2020,"50,000-999,999",Unknown
10570,,7/10/2020 0:00,Unauthorized Access,,,Morgan Stanley,,401246,Finance,,Passport Number,2020,"50,000-999,999",Unknown
10570,,7/10/2020 0:00,Unauthorized Access,,,Morgan Stanley,,401246,Finance,,Other,2020,"50,000-999,999",Unknown
10570,,7/10/2020 0:00,Unauthorized Access,,,Morgan Stanley,,401246,Finance,,Name,2020,"50,000-999,999",Unknown
10494,5/20/2021 0:00,7/2/2021 0:00,Cyberattack,,,Morgan Stanley,Malware,2080,Finance,,Name,2021,"1,000-9,999",Unknown
10494,5/20/2021 0:00,7/2/2021 0:00,Cyberattack,,,Morgan Stanley,Malware,2080,Finance,,Social Security Number,2021,"1,000-9,999",Unknown
10494,5/20/2021 0:00,7/2/2021 0:00,Cyberattack,,,Morgan Stanley,Malware,2080,Finance,,Full Date of Birth,2021,"1,000-9,999",Unknown
10494,5/20/2021 0:00,7/2/2021 0:00,Cyberattack,,,Morgan Stanley,Malware,2080,Finance,,Other,2021,"1,000-9,999",Unknown
10495,10/12/2020 0:00,7/2/2021 0:00,Cyberattack,2020-10-08T00:00:00,2020-10-13T00:00:00,"The Paradies Shops, LLC",Ransomware,657,Business,Hospitality,Name,2021,500-999,Jan-99
10495,10/12/2020 0:00,7/2/2021 0:00,Cyberattack,2020-10-08T00:00:00,2020-10-13T00:00:00,"The Paradies Shops, LLC",Ransomware,657,Business,Hospitality,Financial & Banking Information,2021,500-999,Jan-99
10496,4/26/2021 0:00,7/9/2021 0:00,Cyberattack,2021-03-08T00:00:00,2021-04-26T00:00:00,"CSI Financial Services, LLC",Phishing,4255,Finance,,Name,2021,"1,000-9,999",Jan-99
10496,4/26/2021 0:00,7/9/2021 0:00,Cyberattack,2021-03-08T00:00:00,2021-04-26T00:00:00,"CSI Financial Services, LLC",Phishing,4255,Finance,,Social Security Number,2021,"1,000-9,999",Jan-99
10496,4/26/2021 0:00,7/9/2021 0:00,Cyberattack,2021-03-08T00:00:00,2021-04-26T00:00:00,"CSI Financial Services, LLC",Phishing,4255,Finance,,Driver's License or Washington ID Card Number,2021,"1,000-9,999",Jan-99
10496,4/26/2021 0:00,7/9/2021 0:00,Cyberattack,2021-03-08T00:00:00,2021-04-26T00:00:00,"CSI Financial Services, LLC",Phishing,4255,Finance,,Financial & Banking Information,2021,"1,000-9,999",Jan-99
10496,4/26/2021 0:00,7/9/2021 0:00,Cyberattack,2021-03-08T00:00:00,2021-04-26T00:00:00,"CSI Financial Services, LLC",Phishing,4255,Finance,,Full Date of Birth,2021,"1,000-9,999",Jan-99
10496,4/26/2021 0:00,7/9/2021 0:00,Cyberattack,2021-03-08T00:00:00,2021-04-26T00:00:00,"CSI Financial Services, LLC",Phishing,4255,Finance,,Health Insurance Policy or ID Number,2021,"1,000-9,999",Jan-99
10496,4/26/2021 0:00,7/9/2021 0:00,Cyberattack,2021-03-08T00:00:00,2021-04-26T00:00:00,"CSI Financial Services, LLC",Phishing,4255,Finance,,Other,2021,"1,000-9,999",Jan-99
10497,9/26/2020 0:00,7/13/2021 0:00,Cyberattack,2020-06-03T00:00:00,2020-09-26T00:00:00,Arthur J. Gallagher & Co.,Ransomware,72374,Finance,,Driver's License or Washington ID Card Number,2021,"50,000-999,999",100-199
10497,9/26/2020 0:00,7/13/2021 0:00,Cyberattack,2020-06-03T00:00:00,2020-09-26T00:00:00,Arthur J. Gallagher & Co.,Ransomware,72374,Finance,,Financial & Banking Information,2021,"50,000-999,999",100-199
10497,9/26/2020 0:00,7/13/2021 0:00,Cyberattack,2020-06-03T00:00:00,2020-09-26T00:00:00,Arthur J. Gallagher & Co.,Ransomware,72374,Finance,,Full Date of Birth,2021,"50,000-999,999",100-199
10497,9/26/2020 0:00,7/13/2021 0:00,Cyberattack,2020-06-03T00:00:00,2020-09-26T00:00:00,Arthur J. Gallagher & Co.,Ransomware,72374,Finance,,Health Insurance Policy or ID Number,2021,"50,000-999,999",100-199
10497,9/26/2020 0:00,7/13/2021 0:00,Cyberattack,2020-06-03T00:00:00,2020-09-26T00:00:00,Arthur J. Gallagher & Co.,Ransomware,72374,Finance,,Medical Information,2021,"50,000-999,999",100-199
10497,9/26/2020 0:00,7/13/2021 0:00,Cyberattack,2020-06-03T00:00:00,2020-09-26T00:00:00,Arthur J. Gallagher & Co.,Ransomware,72374,Finance,,Name,2021,"50,000-999,999",100-199
10497,9/26/2020 0:00,7/13/2021 0:00,Cyberattack,2020-06-03T00:00:00,2020-09-26T00:00:00,Arthur J. Gallagher & Co.,Ransomware,72374,Finance,,Social Security Number,2021,"50,000-999,999",100-199
10498,6/6/2017 0:00,10/16/2017 0:00,Cyberattack,2017-03-10T00:00:00,2017-06-07T00:00:00,Capital One Merchants (Spark Pay Online),Malware,1352,Business,Web Services,Name,2018,"1,000-9,999",Jan-99
10498,6/6/2017 0:00,10/16/2017 0:00,Cyberattack,2017-03-10T00:00:00,2017-06-07T00:00:00,Capital One Merchants (Spark Pay Online),Malware,1352,Business,Web Services,Financial & Banking Information,2018,"1,000-9,999",Jan-99
10498,6/6/2017 0:00,10/16/2017 0:00,Cyberattack,2017-03-10T00:00:00,2017-06-07T00:00:00,Capital One Merchants (Spark Pay Online),Malware,1352,Business,Web Services,Other,2018,"1,000-9,999",Jan-99
10500,5/15/2019 0:00,7/24/2019 0:00,Cyberattack,2019-03-21T00:00:00,,"Laboratory Medicine Consultants, LTD",,684,Health,,Name,2020,500-999,Unknown
10500,5/15/2019 0:00,7/24/2019 0:00,Cyberattack,2019-03-21T00:00:00,,"Laboratory Medicine Consultants, LTD",,684,Health,,Full Date of Birth,2020,500-999,Unknown
10500,5/15/2019 0:00,7/24/2019 0:00,Cyberattack,2019-03-21T00:00:00,,"Laboratory Medicine Consultants, LTD",,684,Health,,Medical Information,2020,500-999,Unknown
10500,5/15/2019 0:00,7/24/2019 0:00,Cyberattack,2019-03-21T00:00:00,,"Laboratory Medicine Consultants, LTD",,684,Health,,Other,2020,500-999,Unknown
10501,5/26/2019 0:00,7/26/2019 0:00,Cyberattack,2018-09-23T00:00:00,2019-07-16T00:00:00,Sark Technologies LLC,Malware,762,Business,Software,Name,2020,500-999,200-299
10501,5/26/2019 0:00,7/26/2019 0:00,Cyberattack,2018-09-23T00:00:00,2019-07-16T00:00:00,Sark Technologies LLC,Malware,762,Business,Software,Financial & Banking Information,2020,500-999,200-299
10501,5/26/2019 0:00,7/26/2019 0:00,Cyberattack,2018-09-23T00:00:00,2019-07-16T00:00:00,Sark Technologies LLC,Malware,762,Business,Software,Other,2020,500-999,200-299
10502,3/12/2019 0:00,7/27/2019 0:00,Cyberattack,2019-03-12T00:00:00,2019-05-29T00:00:00,Community Psychiatric Clinic,Other,6600,Health,,Medical Information,2020,"1,000-9,999",Jan-99
10502,3/12/2019 0:00,7/27/2019 0:00,Cyberattack,2019-03-12T00:00:00,2019-05-29T00:00:00,Community Psychiatric Clinic,Other,6600,Health,,Name,2020,"1,000-9,999",Jan-99
10502,3/12/2019 0:00,7/27/2019 0:00,Cyberattack,2019-03-12T00:00:00,2019-05-29T00:00:00,Community Psychiatric Clinic,Other,6600,Health,,Social Security Number,2020,"1,000-9,999",Jan-99
10502,3/12/2019 0:00,7/27/2019 0:00,Cyberattack,2019-03-12T00:00:00,2019-05-29T00:00:00,Community Psychiatric Clinic,Other,6600,Health,,Financial & Banking Information,2020,"1,000-9,999",Jan-99
10502,3/12/2019 0:00,7/27/2019 0:00,Cyberattack,2019-03-12T00:00:00,2019-05-29T00:00:00,Community Psychiatric Clinic,Other,6600,Health,,Full Date of Birth,2020,"1,000-9,999",Jan-99
10502,3/12/2019 0:00,7/27/2019 0:00,Cyberattack,2019-03-12T00:00:00,2019-05-29T00:00:00,Community Psychiatric Clinic,Other,6600,Health,,Health Insurance Policy or ID Number,2020,"1,000-9,999",Jan-99
10503,6/25/2019 0:00,7/29/2019 0:00,Cyberattack,2019-03-24T00:00:00,2019-06-27T00:00:00,"Trusted Tours & Attractions, LLC",Malware,706,Business,Entertainment,Name,2020,500-999,Jan-99
10503,6/25/2019 0:00,7/29/2019 0:00,Cyberattack,2019-03-24T00:00:00,2019-06-27T00:00:00,"Trusted Tours & Attractions, LLC",Malware,706,Business,Entertainment,Financial & Banking Information,2020,500-999,Jan-99
10503,6/25/2019 0:00,7/29/2019 0:00,Cyberattack,2019-03-24T00:00:00,2019-06-27T00:00:00,"Trusted Tours & Attractions, LLC",Malware,706,Business,Entertainment,Email Address and Password/Security Question Answers,2020,500-999,Jan-99
10503,6/25/2019 0:00,7/29/2019 0:00,Cyberattack,2019-03-24T00:00:00,2019-06-27T00:00:00,"Trusted Tours & Attractions, LLC",Malware,706,Business,Entertainment,Other,2020,500-999,Jan-99
10505,7/26/2019 0:00,8/16/2019 0:00,Theft or Mistake,2019-07-25T00:00:00,,Regence,,642,Health,,Name,2020,500-999,Unknown
10505,7/26/2019 0:00,8/16/2019 0:00,Theft or Mistake,2019-07-25T00:00:00,,Regence,,642,Health,,Social Security Number,2020,500-999,Unknown
10506,3/18/2019 0:00,8/26/2019 0:00,Cyberattack,2018-02-01T00:00:00,2018-10-10T00:00:00,"Creation Entertainment, Inc.",Malware,2467,Business,Entertainment,Name,2020,"1,000-9,999",400-499
10506,3/18/2019 0:00,8/26/2019 0:00,Cyberattack,2018-02-01T00:00:00,2018-10-10T00:00:00,"Creation Entertainment, Inc.",Malware,2467,Business,Entertainment,Financial & Banking Information,2020,"1,000-9,999",400-499
10507,8/6/2019 0:00,9/4/2019 0:00,Unauthorized Access,2019-02-19T00:00:00,2019-02-19T00:00:00,"CafePress, Inc.",,5863,Business,Accessories,Social Security Number,2020,"1,000-9,999",100-199
10507,8/6/2019 0:00,9/4/2019 0:00,Unauthorized Access,2019-02-19T00:00:00,2019-02-19T00:00:00,"CafePress, Inc.",,5863,Business,Accessories,Email Address and Password/Security Question Answers,2020,"1,000-9,999",100-199
10507,8/6/2019 0:00,9/4/2019 0:00,Unauthorized Access,2019-02-19T00:00:00,2019-02-19T00:00:00,"CafePress, Inc.",,5863,Business,Accessories,Other,2020,"1,000-9,999",100-199
10507,8/6/2019 0:00,9/4/2019 0:00,Unauthorized Access,2019-02-19T00:00:00,2019-02-19T00:00:00,"CafePress, Inc.",,5863,Business,Accessories,Name,2020,"1,000-9,999",100-199
10508,4/23/2019 0:00,9/12/2019 0:00,Cyberattack,2019-04-22T00:00:00,2019-04-23T00:00:00,Peoples Injury Network Northwest,Ransomware,12502,Health,,Name,2020,"10,000-49,999",Jan-99
10508,4/23/2019 0:00,9/12/2019 0:00,Cyberattack,2019-04-22T00:00:00,2019-04-23T00:00:00,Peoples Injury Network Northwest,Ransomware,12502,Health,,Driver's License or Washington ID Card Number,2020,"10,000-49,999",Jan-99
10508,4/23/2019 0:00,9/12/2019 0:00,Cyberattack,2019-04-22T00:00:00,2019-04-23T00:00:00,Peoples Injury Network Northwest,Ransomware,12502,Health,,Full Date of Birth,2020,"10,000-49,999",Jan-99
10508,4/23/2019 0:00,9/12/2019 0:00,Cyberattack,2019-04-22T00:00:00,2019-04-23T00:00:00,Peoples Injury Network Northwest,Ransomware,12502,Health,,Medical Information,2020,"10,000-49,999",Jan-99
10508,4/23/2019 0:00,9/12/2019 0:00,Cyberattack,2019-04-22T00:00:00,2019-04-23T00:00:00,Peoples Injury Network Northwest,Ransomware,12502,Health,,Other,2020,"10,000-49,999",Jan-99
10509,8/2/2019 0:00,9/13/2019 0:00,Cyberattack,2018-10-01T00:00:00,2019-07-02T00:00:00,Amateur Athletic Union,Malware,12200,Non-Profit/Charity,,Name,2020,"10,000-49,999",300-399
